Customer_Id,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Label,Results
182.22.25.124-10.42.0.211-443-54095-6,Wohli,18,Musician,75273.24,,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,9,12.8,8.0,Standard,2497.34,37.90870332,5 Years and 7 Months,Yes,351.36704469999995,76.68731089,High_spent_Large_value_payments,595.970633,0,0
10.42.0.211-10.42.0.1-30960-53-17,Wohli,18,Musician,75273.24,6424.022011,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,10,17.8,8.0,Standard,2497.34,33.04396326,5 Years and 8 Months,Yes,351.36704469999995,73.1795427,High_spent_Medium_value_payments,609.4784012,1,1
10.42.0.151-121.12.98.63-45030-80-6,Wohli,18,Musician,75273.24,,8,6,32,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",50,11,12.8,8.0,Standard,2497.34,39.12441778,5 Years and 9 Months,Yes,351.36704469999995,369.4917202,Low_spent_Medium_value_payments,343.1662236,1,1
10.42.0.211-104.118.220.50-35249-443-6,Goldsteinv,18,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",36,20,18.42,8.0,Bad,4795.13,35.80248914,2 Years and 11 Months,Yes,169.48198430000002,479.5857747,Low_spent_Small_value_payments,70.47299093,0,0
10.42.0.211-103.235.46.39-42654-80-6,Goldsteinv,18,Media_Manager,54820.89,,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,15,18.42,8.0,_,4795.13,32.59131378,3 Years and 0 Months,Yes,169.48198430000002,229.8721223,Low_spent_Small_value_payments,320.1866434,1,1
151.101.1.140-10.42.0.42-443-45847-6,Goldsteinv,18,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,8.0,_,4795.13,25.92375905,3 Years and 1 Months,Yes,169.48198430000002,92.22239678,High_spent_Medium_value_payments,417.83636889999997,0,0
10.42.0.211-54.209.91.204-55013-443-6,Goldsteinv,18,_______,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,15,18.42,8.0,_,4795.13,34.79256617,3 Years and 2 Months,Yes,169.48198430000002,87.26667315,High_spent_Large_value_payments,412.79209249999997,1,1
172.217.10.3-10.42.0.211-443-47298-6,Goldsteinv,18,Media_Manager,54820.89_,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",43,17,18.42,11.0,Bad,4795.13,28.62435875,3 Years and 3 Months,Yes,169.48198430000002,359.5541628,Low_spent_Small_value_payments,190.5046029,0,0
172.217.12.202-10.42.0.211-443-41459-6,,18,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,11.0,Bad,4795.13,35.95384759,3 Years and 4 Months,Yes,169.48198430000002,,!@9#%8,260.3700816,1,1
10.42.0.151-31.13.69.229-57614-443-6,Goldsteinv,18,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,11.0,Bad,4795.13,35.95969334,3 Years and 5 Months,NM,169.48198430000002,177.131669,High_spent_Medium_value_payments,332.9270967,0,0
192.229.173.173-10.42.0.211-80-51574-6,Goldsteinv,18,Media_Manager,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,11.0,Bad,4795.13,28.20185655,3 Years and 6 Months,Yes,169.48198430000002,118.8780759,High_spent_Medium_value_payments,391.1806898,0,0
10.42.0.42-103.235.46.212-57100-80-6,Silvia Aloisiq,42,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,2.29,,_,2425.38,37.340892,13 Years and 1 Months,Yes,116.1034169,121.3798305,!@9#%8,484.97225260000005,0,0
10.42.0.211-123.125.29.220-53538-80-6,Silvia Aloisiq,42,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,1.29,11.0,_,2425.38,25.16742497,13 Years and 2 Months,Yes,39347.0,262.7332958,Low_spent_Small_value_payments,393.6187872,0,0
10.42.0.151-121.14.255.49-52335-80-6,Silvia Aloisiq,42,Entrepreneur,58674.66_,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",59,23,6.29,11.0,Bad,2425.38,36.49072833,13 Years and 3 Months,Yes,116.1034169,182.5464906,Low_spent_Medium_value_payments,463.8055925,0,0
10.42.0.211-10.42.0.1-32404-53-17,Silvia Aloisiq,42,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,,1.29,11.0,Bad,2425.38,24.82077382,13 Years and 4 Months,Yes,116.1034169,69.22823275,High_spent_Large_value_payments,537.1238503,1,1
172.217.11.45-10.42.0.42-443-50671-6,Silvia Aloisiq,42,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,23,1.29,11.0,Bad,2425.38,34.14221724,13 Years and 5 Months,Yes,3864.0,113.3959015,High_spent_Large_value_payments,492.95618160000004,1,1
172.217.10.110-10.42.0.151-443-49840-6,Silvia Aloisiq,42,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",57,25,1.29,11.0,Bad,2425.38,34.99081327,13 Years and 6 Months,Yes,116.1034169,628.7091521,Low_spent_Small_value_payments,27.64293096,0,0
239.255.255.250-10.42.0.1-1900-34750-17,Silvia Aloisiq,42,Entrepreneur,58674.66,4824.555,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",62,,3.29,11.0,_,2425.38,37.04101847,13 Years and 7 Months,Yes,116.1034169,250.4828399,Low_spent_Medium_value_payments,395.8692432,0,0
10.42.0.151-69.147.82.61-34504-443-6,Silvia Aloisiq,31,Entrepreneur,58674.66,,8,5,15,4,"Not Specified, Payday Loan, Auto Loan, and Home Equity Loan",55,23,1.29,11.0,_,2425.38,33.80858373,13 Years and 8 Months,NM,116.1034169,334.2691645,Low_spent_Small_value_payments,322.0829186,0,0
220.243.219.55-10.42.0.211-80-54840-6,Colew,30,Architect,30390.44,2721.5366670000003,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,20,8.36,,Standard,580.31,26.97596095,24 Years and 3 Months,No,64.84803821,__10000__,High_spent_Medium_value_payments,407.29362819999994,1,1
172.217.9.234-10.42.0.211-443-34999-6,Colew,30,Architect,30390.44,,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,23,8.36,4.0,Standard,580.31,33.55567404,24 Years and 4 Months,No,64.84803821,149.6134397,Low_spent_Large_value_payments,327.69218880000005,1,1
151.101.192.207-10.42.0.211-443-48838-6,,30,Architect,30390.44,2721.5366670000003,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,18,8.36,4.0,Standard,580.31,35.832413,24 Years and 5 Months,No,64.84803821,__10000__,High_spent_Small_value_payments,327.4436392,1,1
10.42.0.151-72.21.206.140-39691-443-6,Colew,30,Architect,30390.44,2721.5366670000003,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,17,8.36,4.0,Standard,580.31,34.53357345,24 Years and 6 Months,No,64.84803821,60.91459665,High_spent_Medium_value_payments,396.3910318,1,1
10.42.0.211-95.213.11.133-33525-443-6,Colew,30,Architect,30390.44_,2721.5366670000003,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",15,18,8.36,4.0,Standard,580.31,38.00156519,24 Years and 7 Months,No,64504.0,169.8763743,Low_spent_Large_value_payments,307.4292542,1,1
10.42.0.211-10.42.0.1-32298-53-17,Colew,30,Architect,30390.44_,2721.5366670000003,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",16,20,8.36,4.0,Standard,580.31,31.07504071,24 Years and 8 Months,No,64.84803821,225.9197881,Low_spent_Small_value_payments,271.38584039999995,0,0
172.217.12.138-10.42.0.151-443-43735-6,,30,Architect,30390.44,,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,21,13.36,4.0,_,580.31,26.54289675,24 Years and 9 Months,No,64.84803821,68.78610897,High_spent_Large_value_payments,378.5195195,1,1
172.217.12.174-10.42.0.151-443-37787-6,Colew,30,Architect,30390.44,2721.5366670000003,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",19,20,8.36,4.0,Standard,580.31,22.96052767,,No,64.84803821,127.935178,Low_spent_Small_value_payments,369.3704505,0,0
10.42.0.151-10.42.0.1-39105-53-17,Longstrethy,42,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",21,20,9.78,9.0,Bad,2497.48,26.63171974,16 Years and 4 Months,Yes,148.9132734,39.83022939,!@9#%8,401.9859972,0,0
172.217.9.227-10.42.0.42-443-41214-6,Longstrethy,42,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,22,9.78,9.0,Bad,2497.48,33.88856426,16 Years and 5 Months,Yes,148.9132734,375.7330662,Low_spent_Small_value_payments,116.08316040000001,0,0
172.217.10.238-10.42.0.151-443-44311-6,Longstrethy,42,Doctor,45207.54,,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",26,21,4.78,9.0,Bad,2497.48,24.30177052,16 Years and 6 Months,Yes,148.9132734,__10000__,High_spent_Medium_value_payments,407.13419310000006,1,1
10.42.0.211-98.139.183.24-51190-443-6,Longstrethy,42,_______,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",21,20,9.78,9.0,Bad,2497.48,29.57534481,16 Years and 7 Months,Yes,148.9132734,131.096168,High_spent_Medium_value_payments,320.7200586,0,0
10.42.0.211-112.80.248.187-55545-80-6,Longstrethy,43,Doctor,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",25,20,9.78,9.0,Bad,2497.48,28.94303915,16 Years and 8 Months,Yes,148.9132734,119.0870984,Low_spent_Medium_value_payments,362.7291282,1,1
10.42.0.42-104.88.67.238-60693-443-6,Longstrethy,43,_______,45207.54,3507.295,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,23,9.78,9.0,Bad,2497.48,22.50520105,16 Years and 9 Months,Yes,148.9132734,55.56367935,High_spent_Medium_value_payments,396.2525472,0,0
10.42.0.211-10.42.0.1-45969-53-17,Longstrethy,43,Doctor,45207.54,,8,8,24,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",22,20,9.78,9.0,Bad,2497.48,28.69336879,16 Years and 10 Months,Yes,148.9132734,154.8627585,High_spent_Small_value_payments,306.95346800000004,1,1
239.255.255.250-10.42.0.1-1900-41620-17,Longstrethy,43,Doctor,45207.54,3507.295,8,8,2724,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,20,9.78,13.0,Bad,2497.48,25.09430322,16 Years and 11 Months,Yes,148.9132734,331.9257292,!@9#%8,159.89049740000002,0,0
10.42.0.151-10.42.0.1-35594-53-17,Lisah,50,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1.0,Good,1045.11,40.84068721,22 Years and 11 Months,No,136.98855659999998,573.4115905,High_spent_Small_value_payments,730.5558529,1,1
151.101.21.140-10.42.0.211-443-33379-6,,18,Scientist,144546.72_,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,,6.08,1.0,Good,1045.11,36.33873578,23 Years and 0 Months,No,136.98855659999998,,High_spent_Large_value_payments,1026.919211,1,1
172.217.6.202-10.42.0.42-443-59583-6,Lisah,18,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,8,12.08,1.0,Good,1045.11,43.6110939,,No,136.98855659999998,103.9012093,High_spent_Large_value_payments,1180.066234,0,0
10.42.0.211-69.147.64.34-40690-443-6,Lisah,18,Scientist,144546.72,11809.56,0,3,7,2,"Payday Loan, and Not Specified",15,,6.08,1.0,_,1045.11,31.33767968,23 Years and 2 Months,No,136.98855659999998,205.4748681,High_spent_Large_value_payments,1078.492575,1,1
10.42.0.211-10.42.0.1-37383-53-17,Lisah,32,Scientist,19257912,11809.56,0,3,7,2,"Payday Loan, and Not Specified",14,7,6.08,1.0,Good,1045.11,39.20382495,23 Years and 3 Months,No,136.98855659999998,__10000__,Low_spent_Small_value_payments,14.11872663,0,0
172.217.12.202-10.42.0.151-443-49247-6,Lisah,18,Scientist,144546.72,10653.043109999999,0,3,7,2,"Payday Loan, and Not Specified",15,7,6.08,1.0,Good,1045.11,37.16404251,23 Years and 4 Months,No,1293.505449,415.1834125,High_spent_Medium_value_payments,878.7840309000001,0,0
216.58.219.234-10.42.0.151-443-56901-6,Lisah,18,Scientist,144546.72,10653.043109999999,0,3,7,2,"Payday Loan, and Not Specified",14,5,6.08,1.0,_,1045.11,25.51813894,23 Years and 5 Months,No,1293.505449,893.3631575,Low_spent_Medium_value_payments,430.60428590000004,1,1
10.42.0.211-106.39.169.66-46065-80-6,Lisah,18,Scientist,144546.72,,0,3,7,2,"Payday Loan, and Not Specified",13,7,6.08,1.0,_,1045.11,45.21691024,23 Years and 6 Months,No,1293.505449,226.5089358,!@9#%8,1057.458508,1,1
172.217.12.164-10.42.0.42-443-57180-6,Patrick Temple-Westf,38,Engineer,30346.35,2651.8625,5,4,14,7_,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",27,9,18.8,5.0,Standard,523.56,28.21235656,8 Years and 4 Months,Yes,96.72128021,145.1083749,Low_spent_Small_value_payments,313.35659489999995,0,0
175.100.207.232-10.42.0.42-80-54648-6,Patrick Temple-Westf,39,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,18.8,5.0,Standard,523.56,30.28018466,8 Years and 5 Months,Yes,96.72128021,332.4861616,Low_spent_Small_value_payments,125.97880819999999,1,1
182.22.25.124-10.42.0.151-443-37765-6,,43,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,25.8,5.0,Standard,523.56,38.94962888,8 Years and 6 Months,Yes,96.72128021,106.2992268,Low_spent_Medium_value_payments,342.165743,0,0
219.142.78.162-10.42.0.211-443-35569-6,Patrick Temple-Westf,39,_______,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",24,9,18.8,5.0,_,523.56,30.50811574,8 Years and 7 Months,NM,96.72128021,98.62135851,High_spent_Medium_value_payments,319.84361129999996,1,1
220.243.235.201-10.42.0.211-80-59906-6,Patrick Temple-Westf,39,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,9,18.8,5.0,_,523.56,32.90975438,8 Years and 8 Months,Yes,57516.0,106.448575,!@9#%8,322.01639480000006,0,0
10.42.0.1-10.42.0.42-53-3215-17,Patrick Temple-Westf,39,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",27,6,18.8,5.0,_,523.56,28.78678915,,Yes,96.72128021,151.6096001,Low_spent_Small_value_payments,306.8553697,1,1
202.77.129.146-10.42.0.42-80-34766-6,Patrick Temple-Westf,39,Engineer,30346.35,2651.8625,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",26,9,23.8,5.0,Standard,523.56,40.39063355,8 Years and 10 Months,Yes,96.72128021,99.6284738,!@9#%8,348.836496,0,0
10.42.0.151-10.42.0.1-28305-53-17,Patrick Temple-Westf,39,Engineer,30346.35_,,5,4,14,7,"Auto Loan, Not Specified, Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, and Personal Loan",29,6,18.8,5.0,Standard,523.56,26.31347756,8 Years and 11 Months,Yes,96.72128021,29.04519318,High_spent_Medium_value_payments,389.41977660000003,0,0
10.42.0.42-114.112.89.213-38622-80-6,Dowsettk,46,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,1.0,Good,327.88,27.53134292,30 Years and 9 Months,No,24.82142498,52.09642061,!@9#%8,351.5610294,0,0
10.42.0.211-69.147.82.60-37921-443-6,Dowsettk,32,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,5,3.9,1.0,_,327.88,38.90124971,30 Years and 10 Months,NM,24.82142498,140.6547558,Low_spent_Small_value_payments,283.0026942,0,0
10.42.0.151-23.44.160.219-49988-443-6,Dowsettk,46,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,7.9,3.0,Good,327.88,27.37775919,30 Years and 11 Months,No,24.82142498,55.33162201,High_spent_Small_value_payments,338.325828,0,0
10.42.0.1-10.42.0.42-53-7255-17,Dowsettk,46,Mechanic,18681.465,,2,3,9,2,"Home Equity Loan, and Student Loan",6,,3.9,3.0,Good,327.88,24.18879867,31 Years and 0 Months,No,24.82142498,90.57533568,Low_spent_Small_value_payments,333.0821143,1,1
10.42.0.151-10.42.0.1-32276-53-17,Dowsettk,47,Mechanic,18681.465,,2,3,9,2,"Home Equity Loan, and Student Loan",6,,3.9,3.0,Good,327.88,31.86689252,31 Years and 1 Months,No,57523.0,77.79346468,Low_spent_Small_value_payments,345.8639853,1,1
10.42.0.151-10.42.0.1-15560-53-17,,47,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,3.0,Good,327.88,30.12793418,31 Years and 2 Months,No,24.82142498,131.1074314,Low_spent_Large_value_payments,272.5500187,0,0
10.42.0.211-10.42.0.1-44261-53-17,Dowsettk,47,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,8,3.9,3.0,Good,327.88,37.45520315,31 Years and 3 Months,No,24.82142498,32.94987665,High_spent_Small_value_payments,360.70757339999994,0,0
10.42.0.211-10.42.0.1-23630-53-17,Dowsettk,47,Mechanic,18681.465,1584.78875,2,3,9,2,"Home Equity Loan, and Student Loan",6,6,3.9,3.0,Good,327.88,39.53810864,31 Years and 4 Months,No,24.82142498,__10000__,Low_spent_Small_value_payments,209.55769709999998,0,0
172.217.6.206-10.42.0.211-443-50631-6,David Henryp,41,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,16,29.52,8.0,_,4984.82,27.3346898,4 Years and 5 Months,Yes,36.67512792,,Low_spent_Large_value_payments,263.003361,1,1
172.217.9.238-10.42.0.151-443-42135-6,David Henryp,41,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",65,15,29.52,8.0,Bad,4984.82,33.4598029,4 Years and 6 Months,NM,36.67512792,55.92433094,Low_spent_Medium_value_payments,256.41170780000004,1,1
162.208.22.39-10.42.0.211-443-45088-6,David Henryp,41,_______,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,31.52,8.0,Bad,4984.82,35.2517545,4 Years and 7 Months,Yes,36.67512792,,!@9#%8,259.4705364,1,1
172.217.11.14-10.42.0.151-443-35024-6,,42,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,8.0,Bad,4984.82,38.768490899999996,4 Years and 8 Months,Yes,36.67512792,22.70173912,Low_spent_Large_value_payments,279.6342996,1,1
206.126.112.142-10.42.0.151-443-56220-6,David Henryp,42,Scientist,9841.34,690.1116667,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,13,29.52,8.0,_,4984.82,28.49691824,4 Years and 9 Months,Yes,36.67512792,37.94400952,High_spent_Small_value_payments,254.3920292,1,1
10.42.0.211-66.198.24.253-47839-443-6,David Henryp,42,Scientist,9841.34,,8,9,31,5,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10.0,Bad,4984.82,34.05642405,4 Years and 10 Months,Yes,35788.0,74.724782,Low_spent_Small_value_payments,247.61125669999998,0,0
140.205.164.47-10.42.0.211-443-41672-6,David Henryp,42,Scientist,9841.34,690.1116667,8,9,31,5_,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10.0,Bad,4984.82,37.68244007,4 Years and 11 Months,Yes,36.67512792,57.48648105,Low_spent_Medium_value_payments,254.8495577,1,1
172.217.11.14-10.42.0.211-443-43702-6,David Henryp,42,Scientist,9841.34,690.1116667,8,9,31,5_,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",61,15,29.52,10.0,_,4984.82,37.82197103,5 Years and 0 Months,Yes,36.67512792,20.40645221,High_spent_Small_value_payments,271.9295865,0,0
10.42.0.211-10.42.0.1-44093-53-17,Oreskovicv,35,Media_Manager,72330.98,6300.581667,0,262,11,1,Auto Loan,1,7,4.62,1.0,Good,596.78,31.87384175,32 Years and 8 Months,No,31.37979416,390.5462005,Low_spent_Medium_value_payments,488.13217199999997,0,0
10.42.0.211-10.42.0.1-3839-53-17,Oreskovicv,35,Media_Manager,72330.98,6300.581667,0,3,11,1,Auto Loan,2,6,4.62,1.0,Good,596.78,32.36779297,32 Years and 9 Months,No,31.37979416,171.7435332,High_spent_Medium_value_payments,676.9348392999999,0,0
10.42.0.211-23.206.166.66-51075-80-6,Oreskovicv,35,Media_Manager,72330.98_,6300.581667,0,3,11,1,Auto Loan,1,6,_,1.0,Good,596.78,27.24102191,32 Years and 10 Months,No,31.37979416,110.0671087,High_spent_Large_value_payments,728.6112638,1,1
